year_week_num,category,store, sales,volume
202226,SPIRITS,Store 12," € 2,320.50 ",199
202049,SPIRITS,Store 3," € 25,557.48 ",1690
202134,SPIRITS,Store 9," € 16,613.31 ",1066
202041,WINES,Store 10," € 24,987.47 ",3267
201912,SPIRITS,Store 10," € 8,905.43 ",650
201906,SPIRITS,Store 4," € 12,716.25 ",780
202225,SPIRITS,Store 4," € 16,520.49 ",1005
201830,SPIRITS,Store 3," € 15,247.09 ",893
202143,WINES,Store 13," € 5,061.59 ",589
202121,SPIRITS,Store 10," € 12,955.89 ",849
201849,WINES,Store 3," € 19,828.12 ",2522
201732,BEER&CIDER,Store 11," € 2,604.25 ",589
201736,BEER&CIDER,Store 9," € 9,196.46 ",2383
202027,WINES,Store 4," € 31,673.29 ",3545
202040,BEER&CIDER,Store 11," € 3,776.41 ",997
202103,SPIRITS,Store 9," € 15,652.17 ",1179
202213,BEER&CIDER,Store 13," € 4,450.85 ",685
202241,WINES,Store 2," € 55,283.45 ",5937
202208,BEER&CIDER,Store 3," € 25,622.22 ",2401
202117,BEER&CIDER,Store 8," € 12,349.57 ",1491
202120,BEER&CIDER,Store 1," € 37,676.95 ",4368
202036,SPIRITS,Store 4," € 27,315.60 ",1655
201914,WINES,Store 10," € 13,653.12 ",1733
201801,WINES,Store 10," € 9,174.27 ",1083
202240,SPIRITS,Store 2," € 39,243.97 ",2037
201832,SPIRITS,Store 11," € 1,834.56 ",156
201709,BEER&CIDER,Store 3," € 31,737.33 ",13520
201834,WINES,Store 9," € 13,895.70 ",1733
201918,SPIRITS,Store 8," € 10,177.96 ",884
202004,BEER&CIDER,Store 4," € 26,342.68 ",5001
201842,SPIRITS,Store 1," € 44,712.81 ",2695
201720,BEER&CIDER,Store 12," € 2,367.21 ",598
202136,WINES,Store 3," € 28,654.43 ",3475
202206,BEER&CIDER,Store 3," € 24,980.97 ",2574
201915,BEER&CIDER,Store 10," € 8,071.27 ",2167
201826,WINES,Store 4," € 28,235.39 ",3562
202228,SPIRITS,Store 1," € 18,494.41 ",1135
202048,BEER&CIDER,Store 3," € 30,977.61 ",5581
201734,SPIRITS,Store 1," € 16,242.89 ",1023
201928,BEER&CIDER,Store 3," € 21,666.41 ",4143
202117,SPIRITS,Store 4," € 22,021.31 ",1369
201809,BEER&CIDER,Store 12," € 1,897.13 ",624
202009,BEER&CIDER,Store 12," € 6,118.75 ",1881
201916,SPIRITS,Store 13," € 1,550.21 ",104
202228,SPIRITS,Store 12," € 1,932.84 ",173
202046,SPIRITS,Store 4," € 15,454.92 ",979
202137,SPIRITS,Store 3," € 33,845.50 ",2019
201922,SPIRITS,Store 1," € 17,176.73 ",1300
201814,SPIRITS,Store 10," € 10,328.50 ",702
201810,BEER&CIDER,Store 8," € 27,697.37 ",14785
202216,WINES,Store 3," € 27,158.13 ",2929
201944,BEER&CIDER,Store 13," € 3,278.25 ",1343
201839,SPIRITS,Store 4," € 30,918.59 ",1690
201747,SPIRITS,Store 13," € 1,010.71 ",69
201813,WINES,Store 10," € 11,959.83 ",1517
202026,BEER&CIDER,Store 8," € 11,981.58 ",2045
201950,WINES,Store 2," € 20,416.41 ",2513
201750,SPIRITS,Store 8," € 8,673.25 ",615
202030,BEER&CIDER,Store 1," € 32,133.14 ",7393
202023,WINES,Store 10," € 12,086.19 ",1456
202035,BEER&CIDER,Store 4," € 26,507.00 ",4845
202108,SPIRITS,Store 3," € 27,952.69 ",2045
201910,WINES,Store 2," € 28,159.47 ",3597
201729,WINES,Store 4," € 25,070.59 ",2964
202239,WINES,Store 2," € 41,789.71 ",4507
202007,BEER&CIDER,Store 8," € 11,051.73 ",2782
201923,WINES,Store 1," € 29,223.83 ",3978
202233,WINES,Store 9," € 13,190.49 ",1473
201919,BEER&CIDER,Store 1," € 30,779.15 ",12471
202029,BEER&CIDER,Store 11," € 4,202.99 ",1083
201808,BEER&CIDER,Store 13," € 3,491.45 ",763
201707,WINES,Store 9," € 20,824.44 ",2730
201923,WINES,Store 11," € 3,067.05 ",407
202222,SPIRITS,Store 9," € 12,277.89 ",806
201712,BEER&CIDER,Store 12," € 2,591.16 ",693
201840,WINES,Store 8," € 15,230.02 ",2262
201841,SPIRITS,Store 1," € 36,924.85 ",2184
202108,WINES,Store 8," € 11,422.58 ",1447
202122,SPIRITS,Store 10," € 14,117.39 ",936
202140,BEER&CIDER,Store 10," € 13,011.18 ",1179
201813,SPIRITS,Store 10," € 10,047.01 ",728
202218,WINES,Store 2," € 29,536.26 ",3163
202134,WINES,Store 13," € 3,476.55 ",416
202242,SPIRITS,Store 4," € 77,510.94 ",3891
201940,WINES,Store 11," € 3,374.37 ",442
202129,WINES,Store 10," € 11,803.22 ",1291
201913,WINES,Store 1," € 27,333.37 ",3449
202007,BEER&CIDER,Store 4," € 24,316.93 ",5113
202101,SPIRITS,Store 11," € 2,345.37 ",182
202208,BEER&CIDER,Store 12," € 3,994.12 ",563
201936,WINES,Store 13," € 3,373.76 ",416
202031,WINES,Store 1," € 32,211.49 ",3761
202130,BEER&CIDER,Store 10," € 10,971.74 ",1274
201953,BEER&CIDER,Store 2," € 15,600.00 ",2591
201723,BEER&CIDER,Store 2," € 33,991.36 ",15201
202109,SPIRITS,Store 11," € 3,283.28 ",286
201929,SPIRITS,Store 2," € 14,594.58 ",927
201720,BEER&CIDER,Store 8," € 12,602.46 ",3588
202240,SPIRITS,Store 1," € 33,606.04 ",1837
201923,SPIRITS,Store 11," € 2,454.40 ",199
202224,WINES,Store 4," € 32,481.28 ",3337
202017,BEER&CIDER,Store 8," € 17,962.01 ",5226
201937,WINES,Store 9," € 14,184.99 ",1837
202129,WINES,Store 11," € 3,602.30 ",399
202241,WINES,Store 10," € 22,818.99 ",2453
201833,SPIRITS,Store 12," € 1,565.63 ",121
202036,BEER&CIDER,Store 3," € 32,184.71 ",7453
202044,WINES,Store 9," € 18,661.33 ",1837
201821,SPIRITS,Store 12," € 1,040.26 ",78
201917,SPIRITS,Store 4," € 14,065.57 ",867
201841,WINES,Store 8," € 14,944.45 ",2227
201916,WINES,Store 4," € 26,716.82 ",3163
201905,BEER&CIDER,Store 4," € 13,301.95 ",2903
201839,SPIRITS,Store 3," € 30,804.80 ",1742
201910,SPIRITS,Store 3," € 17,742.14 ",1213
201803,SPIRITS,Store 12," € 1,916.55 ",165
201833,WINES,Store 12," € 3,082.39 ",373
202230,BEER&CIDER,Store 10," € 8,625.41 ",971
202152,BEER&CIDER,Store 9," € 8,947.73 ",1118
201849,BEER&CIDER,Store 8," € 8,370.44 ",1915
202220,WINES,Store 2," € 32,159.66 ",3441
201822,WINES,Store 11," € 2,640.99 ",347
201812,SPIRITS,Store 8," € 10,748.14 ",737
202218,WINES,Store 1," € 32,242.08 ",3467
202144,SPIRITS,Store 13," € 1,521.43 ",121
202244,WINES,Store 4," € 3,376.71 ",303
201746,WINES,Store 9," € 8,033.74 ",979
201928,SPIRITS,Store 8," € 9,694.79 ",797
201911,WINES,Store 12," € 2,656.94 ",338
202201,WINES,Store 10," € 12,397.93 ",1335
201827,SPIRITS,Store 9," € 8,747.35 ",728
202225,BEER&CIDER,Store 4," € 20,320.04 ",2253
201948,WINES,Store 8," € 8,202.91 ",1135
202231,BEER&CIDER,Store 9," € 8,678.80 ",1248
201811,WINES,Store 12," € 2,641.43 ",321
202241,SPIRITS,Store 5," € 6,711.21 ",399
201749,BEER&CIDER,Store 8," € 9,852.96 ",2323
202011,SPIRITS,Store 8," € 11,387.91 ",867
201917,BEER&CIDER,Store 4," € 18,344.04 ",5287
201723,WINES,Store 2," € 33,353.23 ",4325
202243,SPIRITS,Store 7," € 2,528.07 ",182
201821,WINES,Store 12," € 2,298.31 ",286
201946,SPIRITS,Store 4," € 8,962.29 ",468
201747,WINES,Store 3," € 18,650.75 ",2366
201733,SPIRITS,Store 11," € 2,238.25 ",147
202229,WINES,Store 10," € 12,135.85 ",1326
202035,SPIRITS,Store 4," € 32,954.83 ",2097
201716,WINES,Store 9," € 11,477.01 ",1378
201851,WINES,Store 11," € 3,034.72 ",373
202026,SPIRITS,Store 3," € 22,431.76 ",1716
202132,BEER&CIDER,Store 9," € 10,017.89 ",1309
201802,BEER&CIDER,Store 1," € 21,252.49 ",4099
202231,BEER&CIDER,Store 12," € 4,320.51 ",537
201821,BEER&CIDER,Store 8," € 13,093.77 ",2912
202116,BEER&CIDER,Store 3," € 44,313.01 ",4784
201706,WINES,Store 9," € 15,426.75 ",2011
201833,WINES,Store 10," € 10,990.03 ",1343
201817,SPIRITS,Store 13," € 1,208.31 ",87
201849,SPIRITS,Store 8," € 8,869.03 ",693
202050,SPIRITS,Store 12," € 2,302.21 ",199
202045,BEER&CIDER,Store 4," € 12,647.27 ",2089
202135,BEER&CIDER,Store 4," € 22,423.18 ",2357
201932,WINES,Store 10," € 11,249.59 ",1404
201838,BEER&CIDER,Store 8," € 13,299.43 ",5165
201924,WINES,Store 10," € 12,810.89 ",1690
202024,WINES,Store 9," € 14,719.47 ",1725
202042,WINES,Store 1," € 102,882.43 ",13035
202140,BEER&CIDER,Store 12," € 3,187.69 ",468
202029,WINES,Store 2," € 28,870.57 ",3441
201808,SPIRITS,Store 3," € 13,241.89 ",858
202142,SPIRITS,Store 4," € 90,215.15 ",4923
201931,BEER&CIDER,Store 11," € 2,551.47 ",641
202128,WINES,Store 11," € 3,784.39 ",433
201733,SPIRITS,Store 1," € 14,042.77 ",919
202152,BEER&CIDER,Store 4," € 16,113.67 ",1881
201906,SPIRITS,Store 9," € 7,395.27 ",511
202149,WINES,Store 1," € 24,716.47 ",2721
202222,BEER&CIDER,Store 9," € 12,829.18 ",1508
202105,WINES,Store 10," € 20,972.81 ",2392
202135,SPIRITS,Store 9," € 14,833.09 ",1040
202234,BEER&CIDER,Store 13," € 3,607.15 ",589
202120,WINES,Store 1," € 33,223.23 ",3822
201818,WINES,Store 8," € 11,148.28 ",1491
201731,SPIRITS,Store 1," € 12,995.06 ",867
202121,WINES,Store 11," € 3,858.83 ",468
202221,SPIRITS,Store 5," € 5,400.37 ",390
202115,WINES,Store 9," € 14,653.08 ",1725
201851,BEER&CIDER,Store 3," € 17,116.32 ",4767
201940,WINES,Store 1," € 44,903.21 ",5503
201838,SPIRITS,Store 13," € 1,489.11 ",121
201710,WINES,Store 13," € 2,876.21 ",347
201828,BEER&CIDER,Store 3," € 20,516.17 ",3926
201920,WINES,Store 8," € 9,494.07 ",1274
201732,WINES,Store 12," € 3,281.03 ",416
202115,SPIRITS,Store 4," € 22,585.25 ",1499
202001,WINES,Store 1," € 33,161.87 ",4212
201909,BEER&CIDER,Store 8," € 14,861.34 ",8771
201813,BEER&CIDER,Store 12," € 2,686.93 ",633
201736,SPIRITS,Store 10," € 9,351.94 ",598
201747,WINES,Store 9," € 8,890.53 ",1127
202126,SPIRITS,Store 4," € 19,703.41 ",1187
201713,BEER&CIDER,Store 10," € 12,064.26 ",5573
202035,WINES,Store 9," € 22,366.15 ",2669
202029,BEER&CIDER,Store 12," € 4,726.97 ",1075
201736,BEER&CIDER,Store 13," € 2,824.29 ",589
202119,BEER&CIDER,Store 1," € 33,589.83 ",3961
201703,SPIRITS,Store 11," € 2,137.98 ",165
202137,SPIRITS,Store 4," € 30,701.41 ",1768
201701,BEER&CIDER,Store 12," € 2,175.85 ",477
201750,SPIRITS,Store 3," € 12,296.87 ",737
201850,WINES,Store 1," € 20,784.57 ",2539
201939,SPIRITS,Store 8," € 13,758.59 ",1014
202047,SPIRITS,Store 4," € 18,619.21 ",1127
202145,SPIRITS,Store 3," € 13,027.65 ",823
201823,BEER&CIDER,Store 1," € 35,225.41 ",16094
201806,SPIRITS,Store 9," € 8,521.76 ",546
202226,WINES,Store 4," € 30,172.39 ",3137
201846,SPIRITS,Store 10," € 5,982.17 ",381
202046,BEER&CIDER,Store 4," € 15,386.89 ",2444
202209,BEER&CIDER,Store 2," € 29,081.87 ",2869
201922,WINES,Store 11," € 3,411.63 ",425
201930,WINES,Store 12," € 3,087.24 ",407
201837,SPIRITS,Store 9," € 9,321.69 ",633
201843,BEER&CIDER,Store 12," € 2,395.21 ",979
201713,WINES,Store 10," € 11,461.32 ",1473
202126,BEER&CIDER,Store 9," € 12,367.25 ",1638
202105,BEER&CIDER,Store 13," € 6,015.01 ",997
202220,WINES,Store 11," € 4,400.41 ",520
201952,BEER&CIDER,Store 2," € 15,158.09 ",2791
201836,WINES,Store 9," € 13,258.61 ",1699
202236,WINES,Store 8," € 12,907.18 ",1499
201940,WINES,Store 8," € 14,149.98 ",1915
201848,WINES,Store 9," € 9,575.80 ",1161
202009,WINES,Store 3," € 40,782.13 ",4931
201752,SPIRITS,Store 12," € 1,452.10 ",139
202130,WINES,Store 11," € 3,839.16 ",433
202233,SPIRITS,Store 5," € 4,980.91 ",329
201818,SPIRITS,Store 13," € 1,217.15 ",95
201703,WINES,Store 12," € 2,720.64 ",355
202212,WINES,Store 4," € 29,279.03 ",3085
202220,BEER&CIDER,Store 2," € 35,697.48 ",3484
201845,BEER&CIDER,Store 9," € 6,888.27 ",1699
202014,BEER&CIDER,Store 4," € 24,262.85 ",4619
202034,BEER&CIDER,Store 9," € 16,198.95 ",3007
201922,BEER&CIDER,Store 2," € 31,052.58 ",12333
201925,SPIRITS,Store 9," € 7,955.91 ",615
201707,WINES,Store 4," € 45,268.08 ",5989
201912,BEER&CIDER,Store 1," € 24,244.83 ",5434
201743,WINES,Store 10," € 45,503.29 ",5399
201941,SPIRITS,Store 11," € 3,022.76 ",225
201938,WINES,Store 4," € 33,857.37 ",4082
202110,WINES,Store 11," € 3,787.59 ",442
201751,BEER&CIDER,Store 11," € 2,415.31 ",572
201801,BEER&CIDER,Store 8," € 9,959.65 ",1759
202051,SPIRITS,Store 11," € 2,815.97 ",199
202152,SPIRITS,Store 5," € 4,226.13 ",286
201811,WINES,Store 1," € 23,845.47 ",3033
201851,BEER&CIDER,Store 12," € 1,653.25 ",416
201947,BEER&CIDER,Store 9," € 5,982.86 ",1274
201833,SPIRITS,Store 1," € 16,430.61 ",1049
201812,WINES,Store 10," € 11,408.11 ",1421
201702,WINES,Store 2," € 23,170.94 ",2921
202216,SPIRITS,Store 3," € 25,139.57 ",1473
202009,WINES,Store 1," € 45,773.52 ",5599
201935,WINES,Store 9," € 16,817.23 ",2045
201736,BEER&CIDER,Store 10," € 7,812.22 ",2383
201734,WINES,Store 10," € 12,158.38 ",1491
201850,BEER&CIDER,Store 11," € 1,983.28 ",425
202151,WINES,Store 5," € 12,217.83 ",1300
201914,WINES,Store 2," € 31,940.74 ",3952
202032,WINES,Store 1," € 36,963.85 ",4550
201846,SPIRITS,Store 9," € 5,743.23 ",399
201841,BEER&CIDER,Store 8," € 20,555.25 ",14829
202019,BEER&CIDER,Store 8," € 14,590.42 ",2704
202212,SPIRITS,Store 10," € 10,874.33 ",650
202240,WINES,Store 5," € 12,995.23 ",1430
201730,SPIRITS,Store 13," € 1,132.91 ",78
202015,SPIRITS,Store 4," € 24,151.75 ",2245
202219,SPIRITS,Store 11," € 2,410.46 ",199
202227,WINES,Store 12," € 3,380.26 ",381
201746,SPIRITS,Store 4," € 9,490.09 ",529
201720,WINES,Store 8," € 10,974.25 ",1534
202049,WINES,Store 1," € 37,364.60 ",4325
201845,WINES,Store 13," € 2,269.45 ",260
202213,WINES,Store 13," € 3,972.45 ",468
202105,BEER&CIDER,Store 4," € 42,460.60 ",4923
201809,SPIRITS,Store 13, € 859.91 ,61
202030,WINES,Store 2," € 27,456.61 ",3276
202027,BEER&CIDER,Store 8," € 13,828.53 ",3380
201735,BEER&CIDER,Store 2," € 28,931.59 ",11232
201920,SPIRITS,Store 8," € 10,184.72 ",849
202208,BEER&CIDER,Store 2," € 22,752.77 ",2305
201922,BEER&CIDER,Store 12," € 2,745.25 ",624
202123,SPIRITS,Store 9," € 10,548.29 ",737
201839,BEER&CIDER,Store 8," € 15,800.29 ",4203
201842,SPIRITS,Store 12," € 1,961.96 ",156
201822,BEER&CIDER,Store 11," € 3,231.71 ",719
201820,WINES,Store 3," € 20,757.71 ",2652
202022,BEER&CIDER,Store 11," € 4,684.68 ",1291
202127,WINES,Store 3," € 26,274.91 ",3025
202030,WINES,Store 1," € 32,702.28 ",3813
201829,WINES,Store 8," € 10,171.81 ",1369
201927,WINES,Store 9," € 10,334.31 ",1248
202235,WINES,Store 3," € 30,598.19 ",3397
201744,WINES,Store 11," € 1,814.28 ",225
202012,BEER&CIDER,Store 10," € 13,941.29 ",3181
201751,BEER&CIDER,Store 12," € 2,065.01 ",459
202014,SPIRITS,Store 13," € 2,403.01 ",182
201950,WINES,Store 1," € 20,868.64 ",2565
201810,SPIRITS,Store 8," € 12,826.49 ",919
202011,SPIRITS,Store 11," € 3,374.97 ",269
202021,BEER&CIDER,Store 1," € 34,821.11 ",10972
201713,SPIRITS,Store 2," € 17,553.81 ",1153
202021,SPIRITS,Store 1," € 27,803.71 ",2115
202123,BEER&CIDER,Store 4," € 18,214.39 ",2219
202141,BEER&CIDER,Store 2," € 42,671.46 ",3831
201743,SPIRITS,Store 8," € 32,274.93 ",2019
202228,WINES,Store 12," € 3,670.07 ",407
202149,SPIRITS,Store 3," € 18,060.29 ",1066
201844,WINES,Store 10," € 14,105.95 ",1543
202038,WINES,Store 2," € 50,002.68 ",6552
202040,SPIRITS,Store 2," € 51,710.62 ",3068
201734,WINES,Store 2," € 25,463.53 ",3146
201843,BEER&CIDER,Store 10," € 30,748.73 ",14777
202228,SPIRITS,Store 3," € 19,054.97 ",1135
201910,SPIRITS,Store 11," € 2,132.26 ",156
202131,SPIRITS,Store 1," € 22,365.72 ",1491
202220,SPIRITS,Store 1," € 22,670.96 ",1595
201950,SPIRITS,Store 12," € 1,812.29 ",130
202223,SPIRITS,Store 5," € 5,057.69 ",347
201714,WINES,Store 11," € 2,821.61 ",355
202120,SPIRITS,Store 1," € 26,942.15 ",2106
201723,SPIRITS,Store 1," € 16,748.33 ",1083
201841,BEER&CIDER,Store 1," € 45,026.89 ",23287
202138,SPIRITS,Store 8," € 17,147.09 ",1118
201743,SPIRITS,Store 10," € 43,178.55 ",2479
201732,WINES,Store 1," € 24,135.89 ",2990
202038,BEER&CIDER,Store 1," € 39,795.34 ",5902
202239,SPIRITS,Store 8," € 15,751.93 ",962
201826,SPIRITS,Store 10," € 8,705.75 ",615
201906,WINES,Store 9," € 12,855.18 ",1525
201713,WINES,Store 2," € 30,651.66 ",3969
202220,WINES,Store 10," € 12,783.77 ",1378
202106,SPIRITS,Store 13," € 1,776.84 ",121
202152,BEER&CIDER,Store 5," € 5,441.11 ",641
202109,BEER&CIDER,Store 8," € 22,417.29 ",2695
202101,BEER&CIDER,Store 2," € 26,479.96 ",3727
202243,BEER&CIDER,Store 6," € 7,613.49 ",789
201731,BEER&CIDER,Store 11," € 2,785.90 ",650
202037,WINES,Store 3," € 43,685.29 ",5547
201948,WINES,Store 13," € 2,735.55 ",329
202135,WINES,Store 13," € 3,685.24 ",433
201735,BEER&CIDER,Store 10," € 12,803.18 ",5668
201715,WINES,Store 10," € 9,591.05 ",1153
202208,WINES,Store 8," € 9,870.90 ",1153
202049,BEER&CIDER,Store 1," € 31,415.02 ",4021
201733,WINES,Store 1," € 26,266.15 ",3259
202025,BEER&CIDER,Store 9," € 13,183.47 ",2383
202226,BEER&CIDER,Store 8," € 11,578.75 ",1309
202014,SPIRITS,Store 9," € 13,985.23 ",1317
202044,BEER&CIDER,Store 4," € 18,136.21 ",4134
202031,SPIRITS,Store 2," € 22,531.17 ",1421
201930,SPIRITS,Store 3," € 12,229.53 ",867
202235,SPIRITS,Store 13," € 2,170.13 ",156
202236,SPIRITS,Store 8," € 13,458.55 ",841
201916,BEER&CIDER,Store 4," € 16,670.51 ",4437
202220,SPIRITS,Store 2," € 27,517.79 ",1742
202140,BEER&CIDER,Store 2," € 40,099.19 ",3423
201942,WINES,Store 1," € 59,207.11 ",7739
201916,WINES,Store 13," € 3,256.93 ",407
201908,WINES,Store 8," € 15,272.05 ",2089
202234,SPIRITS,Store 4," € 19,171.01 ",1031
202012,BEER&CIDER,Store 11," € 6,345.04 ",1863
201811,BEER&CIDER,Store 12," € 2,350.40 ",503
201735,WINES,Store 12," € 3,446.30 ",425
202141,WINES,Store 11," € 4,184.44 ",520
202203,BEER&CIDER,Store 4," € 22,318.66 ",2427
201739,WINES,Store 13," € 2,799.33 ",364
202119,SPIRITS,Store 1," € 26,793.78 ",1933
201816,BEER&CIDER,Store 4," € 17,930.03 ",4255
201831,BEER&CIDER,Store 12," € 2,058.42 ",494
201724,SPIRITS,Store 2," € 14,639.30 ",823
201819,WINES,Store 8," € 9,455.25 ",1283
202009,WINES,Store 8," € 12,292.89 ",1699
201909,WINES,Store 8," € 9,583.60 ",1352
202239,SPIRITS,Store 10," € 17,934.89 ",1135
202109,SPIRITS,Store 12," € 2,810.86 ",347
201835,WINES,Store 4," € 35,884.16 ",4351
201846,WINES,Store 13," € 2,265.99 ",269
201820,WINES,Store 13," € 2,602.69 ",321
202130,BEER&CIDER,Store 1," € 28,900.73 ",3319
202237,BEER&CIDER,Store 8," € 10,736.09 ",1187
202217,BEER&CIDER,Store 12," € 4,123.17 ",563
201714,SPIRITS,Store 11," € 1,961.79 ",165
201732,SPIRITS,Store 12," € 1,609.14 ",139
201909,BEER&CIDER,Store 1," € 24,495.21 ",11128
201947,WINES,Store 3," € 15,750.80 ",1933
202244,WINES,Store 6, € 533.52 ,52
202025,SPIRITS,Store 13," € 2,129.05 ",121
201915,BEER&CIDER,Store 4," € 16,736.72 ",4931
202138,WINES,Store 12," € 3,721.73 ",477
201702,SPIRITS,Store 1," € 12,415.61 ",806
202124,SPIRITS,Store 13," € 1,465.36 ",104
201832,BEER&CIDER,Store 1," € 23,133.50 ",4316
201815,BEER&CIDER,Store 2," € 27,909.53 ",9395
201817,BEER&CIDER,Store 9," € 12,801.36 ",3189
201714,BEER&CIDER,Store 10," € 10,861.41 ",5209
201722,BEER&CIDER,Store 12," € 1,996.11 ",537
201947,BEER&CIDER,Store 3," € 14,849.90 ",2721
201911,WINES,Store 1," € 23,635.99 ",2860
201718,SPIRITS,Store 13," € 1,710.45 ",95
202224,SPIRITS,Store 9," € 11,828.27 ",832
202229,SPIRITS,Store 1," € 17,270.76 ",1092
202211,SPIRITS,Store 10," € 10,245.39 ",676
202007,WINES,Store 8," € 9,118.29 ",1205
201703,WINES,Store 11," € 3,168.97 ",407
202231,SPIRITS,Store 12," € 3,078.40 ",269
201702,SPIRITS,Store 12," € 1,266.55 ",104
201842,BEER&CIDER,Store 8," € 18,895.67 ",13624
202226,WINES,Store 3," € 26,646.10 ",2834
201738,BEER&CIDER,Store 4," € 20,604.91 ",6483
202206,SPIRITS,Store 8," € 11,068.55 ",693
201735,WINES,Store 9," € 15,836.43 ",1959
202009,SPIRITS,Store 8," € 11,806.08 ",953
202149,WINES,Store 12," € 3,692.61 ",407
201802,WINES,Store 12," € 3,159.26 ",373
201719,WINES,Store 3," € 21,112.09 ",2687
201921,BEER&CIDER,Store 10," € 7,597.20 ",1759
202207,SPIRITS,Store 3," € 33,970.65 ",2011
202229,SPIRITS,Store 11," € 2,255.76 ",199
202220,BEER&CIDER,Store 8," € 16,136.90 ",1586
201818,BEER&CIDER,Store 13," € 4,459.35 ",1023
202051,WINES,Store 11," € 4,301.18 ",477
201931,SPIRITS,Store 8," € 10,250.93 ",815
202122,WINES,Store 9," € 16,224.87 ",1967
202113,SPIRITS,Store 9," € 13,903.24 ",1309
201844,BEER&CIDER,Store 10," € 12,377.30 ",5521
201707,BEER&CIDER,Store 9," € 13,981.85 ",6101
201838,BEER&CIDER,Store 13," € 2,721.77 ",919
202043,WINES,Store 11," € 5,803.46 ",754
201731,BEER&CIDER,Store 2," € 18,532.71 ",5365
202051,SPIRITS,Store 2," € 29,821.65 ",1872
201909,SPIRITS,Store 9," € 7,164.56 ",537
201931,SPIRITS,Store 11," € 2,296.15 ",208
202003,WINES,Store 10," € 15,990.26 ",1889
202149,BEER&CIDER,Store 12," € 3,031.86 ",442
202235,BEER&CIDER,Store 3," € 29,211.00 ",2964
202022,SPIRITS,Store 11," € 2,885.13 ",225
201823,SPIRITS,Store 2," € 22,510.71 ",1491
202102,SPIRITS,Store 2," € 41,037.10 ",2383
202003,SPIRITS,Store 10," € 10,308.74 ",624
202110,SPIRITS,Store 12," € 2,368.77 ",295
202125,BEER&CIDER,Store 4," € 18,003.70 ",2175
201813,BEER&CIDER,Store 10," € 11,482.21 ",4793
201808,WINES,Store 4," € 24,838.93 ",2912
202038,SPIRITS,Store 8," € 19,192.16 ",1317
201945,WINES,Store 9," € 10,532.17 ",1144
202018,WINES,Store 8," € 11,610.91 ",1473
202243,WINES,Store 4," € 157,006.37 ",15765
202240,WINES,Store 1," € 46,182.07 ",4862
202218,SPIRITS,Store 2," € 26,176.02 ",1621
202203,SPIRITS,Store 5," € 6,271.89 ",459
202008,BEER&CIDER,Store 12," € 5,418.66 ",1222
201827,BEER&CIDER,Store 13," € 3,171.13 ",719
202127,SPIRITS,Store 4," € 18,301.31 ",1049
201905,WINES,Store 4," € 27,611.83 ",3181
202001,SPIRITS,Store 8," € 10,502.27 ",763
201812,WINES,Store 11," € 3,113.33 ",407
202112,SPIRITS,Store 1," € 29,868.19 ",2123
201913,WINES,Store 12," € 3,162.29 ",433
201725,BEER&CIDER,Store 11," € 2,911.57 ",780
201823,WINES,Store 10," € 12,185.25 ",1560
202124,BEER&CIDER,Store 9," € 10,704.46 ",1499
202211,BEER&CIDER,Store 5," € 7,231.81 ",875
201744,SPIRITS,Store 2," € 22,308.09 ",1265
202120,SPIRITS,Store 8," € 14,310.83 ",1101
201908,WINES,Store 3," € 36,051.95 ",4871
201933,SPIRITS,Store 12," € 1,868.79 ",156
201802,BEER&CIDER,Store 2," € 16,543.02 ",2964
202032,SPIRITS,Store 11," € 3,072.94 ",234
202201,SPIRITS,Store 11," € 1,541.80 ",121
202008,SPIRITS,Store 3," € 22,265.27 ",1499
201931,WINES,Store 1," € 23,118.33 ",2851
201729,SPIRITS,Store 13," € 1,186.47 ",78
201920,WINES,Store 3," € 20,238.40 ",2496
201832,WINES,Store 8," € 10,331.88 ",1413
201945,BEER&CIDER,Store 4," € 15,362.36 ",4203
201931,SPIRITS,Store 2," € 15,151.33 ",988
201812,BEER&CIDER,Store 2," € 24,075.13 ",7306
201708,SPIRITS,Store 13, € 872.21 ,61
202221,WINES,Store 10," € 12,468.73 ",1387
202210,BEER&CIDER,Store 10," € 9,724.09 ",962
202220,BEER&CIDER,Store 12," € 5,487.82 ",745
201711,BEER&CIDER,Store 1," € 23,643.45 ",4533
201921,SPIRITS,Store 10," € 7,818.55 ",546
201926,BEER&CIDER,Store 13," € 2,813.98 ",615
202149,BEER&CIDER,Store 1," € 22,885.29 ",2340
201806,WINES,Store 13," € 2,773.68 ",338
202034,BEER&CIDER,Store 13," € 5,036.55 ",1213
202221,SPIRITS,Store 11," € 2,394.77 ",182
202011,SPIRITS,Store 10," € 12,216.53 ",754
202118,BEER&CIDER,Store 12," € 4,832.71 ",832
202001,WINES,Store 8," € 11,689.34 ",1612
201713,SPIRITS,Store 12," € 1,499.07 ",139
201715,BEER&CIDER,Store 13," € 3,149.73 ",815
201751,BEER&CIDER,Store 8," € 10,509.89 ",2453
202220,BEER&CIDER,Store 11," € 4,476.77 ",529
202115,SPIRITS,Store 13," € 1,671.97 ",130
201944,BEER&CIDER,Store 9," € 16,991.52 ",6994
201802,SPIRITS,Store 2," € 16,434.60 ",988
202111,BEER&CIDER,Store 2," € 26,454.83 ",3302
202220,BEER&CIDER,Store 1," € 32,694.57 ",3181
202123,BEER&CIDER,Store 9," € 9,996.48 ",1361
